Image,Detected_Classes,Class_Frequencies
img/94508.png,"['person', 'tie', 'chair', 'clock', 'remote', 'dining table']","{'person': 1, 'tie': 4, 'chair': 6, 'clock': 3, 'remote': 2, 'dining table': 1}"
img/74621.png,"['person', 'tie', 'motorcycle', 'cell phone', 'chair', 'hair drier', 'tv', 'sports ball', 'parking meter', 'remote', 'bicycle', 'toothbrush', 'traffic light', 'scissors']","{'person': 5, 'tie': 4, 'motorcycle': 7, 'cell phone': 1, 'chair': 3, 'hair drier': 3, 'tv': 1, 'sports ball': 1, 'parking meter': 1, 'remote': 1, 'bicycle': 3, 'toothbrush': 1, 'traffic light': 1, 'scissors': 2}"
img/61597.png,"['person', 'toothbrush', 'cell phone', 'bed']","{'person': 2, 'toothbrush': 1, 'cell phone': 2, 'bed': 2}"
img/72198.png,"['person', 'tie', 'cell phone']","{'person': 2, 'tie': 2, 'cell phone': 2}"
img/21497.png,['person'],{'person': 1}
img/23018.png,"['bench', 'chair', 'truck', 'train', 'suitcase', 'tv', 'oven']","{'bench': 1, 'chair': 1, 'truck': 1, 'train': 1, 'suitcase': 1, 'tv': 1, 'oven': 1}"
img/31569.png,['person'],{'person': 1}
img/06427.png,"['person', 'tie']","{'person': 1, 'tie': 2}"
img/72415.png,"['bicycle', 'person', 'tie', 'chair', 'bench', 'handbag', 'umbrella']","{'bicycle': 1, 'person': 2, 'tie': 7, 'chair': 1, 'bench': 2, 'handbag': 2, 'umbrella': 1}"
img/21640.png,"['person', 'sports ball', 'baseball bat', 'tennis racket', 'tie']","{'person': 3, 'sports ball': 1, 'baseball bat': 1, 'tennis racket': 1, 'tie': 1}"
img/49176.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/89236.png,"['person', 'tie', 'umbrella', 'handbag', 'car', 'bird', 'cell phone']","{'person': 3, 'tie': 1, 'umbrella': 1, 'handbag': 1, 'car': 1, 'bird': 1, 'cell phone': 1}"
img/06348.png,"['person', 'laptop', 'keyboard']","{'person': 1, 'laptop': 1, 'keyboard': 1}"
img/92601.png,"['dog', 'cat', 'bear', 'bed', 'couch', 'traffic light']","{'dog': 2, 'cat': 1, 'bear': 1, 'bed': 1, 'couch': 1, 'traffic light': 1}"
img/74302.png,"['person', 'tie', 'backpack']","{'person': 1, 'tie': 1, 'backpack': 1}"
img/34297.png,"['person', 'tie', 'bottle', 'bench', 'cup', 'dining table']","{'person': 4, 'tie': 1, 'bottle': 1, 'bench': 1, 'cup': 1, 'dining table': 2}"
img/90382.png,"['laptop', 'person', 'dining table', 'hair drier', 'chair', 'keyboard', 'remote', 'couch', 'book', 'bed']","{'laptop': 3, 'person': 1, 'dining table': 4, 'hair drier': 1, 'chair': 3, 'keyboard': 2, 'remote': 2, 'couch': 1, 'book': 1, 'bed': 1}"
img/13058.png,"['cake', 'spoon', 'bowl', 'scissors', 'dining table', 'sink']","{'cake': 1, 'spoon': 1, 'bowl': 1, 'scissors': 1, 'dining table': 1, 'sink': 1}"
img/48326.png,"['person', 'teddy bear', 'toothbrush']","{'person': 4, 'teddy bear': 1, 'toothbrush': 1}"
img/60895.png,"['person', 'baseball glove', 'handbag', 'suitcase', 'cell phone', 'donut', 'backpack', 'bench', 'chair']","{'person': 22, 'baseball glove': 2, 'handbag': 4, 'suitcase': 1, 'cell phone': 1, 'donut': 1, 'backpack': 2, 'bench': 1, 'chair': 2}"
img/17642.png,[],{}
img/12536.png,"['person', 'bed', 'dining table']","{'person': 1, 'bed': 2, 'dining table': 1}"
img/46810.png,"['person', 'tie']","{'person': 8, 'tie': 6}"
img/80231.png,"['person', 'tie', 'kite', 'bed']","{'person': 3, 'tie': 2, 'kite': 1, 'bed': 1}"
img/07596.png,"['dog', 'bird', 'teddy bear', 'cat', 'bear', 'person']","{'dog': 1, 'bird': 1, 'teddy bear': 1, 'cat': 1, 'bear': 1, 'person': 1}"
img/67924.png,"['person', 'teddy bear', 'baseball bat', 'sheep', 'tie', 'horse', 'dog']","{'person': 24, 'teddy bear': 1, 'baseball bat': 2, 'sheep': 1, 'tie': 1, 'horse': 2, 'dog': 2}"
img/80916.png,"['person', 'airplane', 'handbag', 'train', 'boat', 'clock', 'teddy bear', 'umbrella', 'banana']","{'person': 32, 'airplane': 1, 'handbag': 5, 'train': 1, 'boat': 1, 'clock': 1, 'teddy bear': 1, 'umbrella': 1, 'banana': 1}"
img/31892.png,['person'],{'person': 5}
img/27309.png,"['person', 'tie', 'cell phone']","{'person': 1, 'tie': 1, 'cell phone': 1}"
img/96015.png,"['person', 'sports ball', 'tie', 'baseball bat']","{'person': 3, 'sports ball': 1, 'tie': 1, 'baseball bat': 1}"
img/54196.png,"['person', 'tie', 'boat', 'umbrella', 'skateboard', 'bicycle', 'truck', 'dog', 'airplane', 'handbag', 'skis', 'tennis racket', 'car', 'suitcase', 'horse', 'bus']","{'person': 34, 'tie': 7, 'boat': 5, 'umbrella': 5, 'skateboard': 4, 'bicycle': 2, 'truck': 3, 'dog': 1, 'airplane': 2, 'handbag': 3, 'skis': 2, 'tennis racket': 3, 'car': 2, 'suitcase': 1, 'horse': 1, 'bus': 1}"
img/45172.png,"['person', 'handbag', 'tie', 'chair', 'backpack']","{'person': 36, 'handbag': 8, 'tie': 2, 'chair': 1, 'backpack': 1}"
img/78965.png,"['person', 'kite', 'toothbrush', 'baseball bat', 'elephant', 'chair', 'bicycle', 'bench', 'horse', 'tie', 'cell phone', 'tennis racket', 'handbag', 'baseball glove', 'dog']","{'person': 12, 'kite': 3, 'toothbrush': 1, 'baseball bat': 3, 'elephant': 1, 'chair': 1, 'bicycle': 1, 'bench': 1, 'horse': 1, 'tie': 1, 'cell phone': 1, 'tennis racket': 1, 'handbag': 2, 'baseball glove': 1, 'dog': 1}"
img/86529.png,"['person', 'cell phone', 'chair', 'clock', 'laptop', 'bench', 'handbag', 'dining table', 'book', 'scissors', 'couch', 'car', 'spoon']","{'person': 6, 'cell phone': 2, 'chair': 6, 'clock': 2, 'laptop': 1, 'bench': 4, 'handbag': 1, 'dining table': 3, 'book': 1, 'scissors': 1, 'couch': 2, 'car': 1, 'spoon': 1}"
img/59401.png,"['cat', 'oven', 'car', 'sink', 'refrigerator', 'bicycle']","{'cat': 2, 'oven': 2, 'car': 1, 'sink': 2, 'refrigerator': 1, 'bicycle': 1}"
img/67350.png,"['person', 'umbrella', 'knife', 'cow', 'car', 'teddy bear', 'bed', 'scissors', 'horse', 'dog', 'toothbrush', 'baseball bat', 'sheep']","{'person': 10, 'umbrella': 6, 'knife': 1, 'cow': 1, 'car': 6, 'teddy bear': 4, 'bed': 1, 'scissors': 1, 'horse': 1, 'dog': 1, 'toothbrush': 1, 'baseball bat': 1, 'sheep': 2}"
img/17805.png,['person'],{'person': 1}
img/80254.png,"['person', 'tie', 'potted plant', 'dining table', 'vase', 'cup', 'cake', 'chair', 'couch', 'wine glass', 'spoon', 'pizza', 'hot dog', 'sandwich', 'fork', 'knife', 'orange', 'carrot', 'donut', 'handbag', 'apple', 'sink', 'bowl']","{'person': 4, 'tie': 2, 'potted plant': 1, 'dining table': 5, 'vase': 1, 'cup': 2, 'cake': 4, 'chair': 11, 'couch': 3, 'wine glass': 2, 'spoon': 5, 'pizza': 6, 'hot dog': 2, 'sandwich': 3, 'fork': 4, 'knife': 2, 'orange': 1, 'carrot': 2, 'donut': 1, 'handbag': 3, 'apple': 1, 'sink': 1, 'bowl': 2}"
img/02416.png,"['person', 'tie', 'baseball glove', 'baseball bat', 'handbag', 'bottle', 'cup', 'hot dog', 'dog', 'bird']","{'person': 5, 'tie': 5, 'baseball glove': 5, 'baseball bat': 2, 'handbag': 4, 'bottle': 1, 'cup': 1, 'hot dog': 2, 'dog': 1, 'bird': 1}"
img/91273.png,"['person', 'donut', 'teddy bear', 'dog', 'bed', 'cake']","{'person': 21, 'donut': 3, 'teddy bear': 1, 'dog': 1, 'bed': 1, 'cake': 1}"
img/35796.png,"['person', 'cell phone', 'clock']","{'person': 3, 'cell phone': 2, 'clock': 3}"
img/79843.png,[],{}
img/62085.png,"['person', 'baseball bat']","{'person': 4, 'baseball bat': 1}"
img/74923.png,"['person', 'frisbee', 'car', 'backpack', 'kite', 'sports ball', 'surfboard', 'bus', 'bottle', 'couch']","{'person': 67, 'frisbee': 1, 'car': 4, 'backpack': 2, 'kite': 1, 'sports ball': 1, 'surfboard': 1, 'bus': 1, 'bottle': 1, 'couch': 1}"
img/16042.png,"['person', 'tie', 'cup', 'potted plant', 'tv', 'laptop', 'chair', 'bowl']","{'person': 1, 'tie': 1, 'cup': 3, 'potted plant': 3, 'tv': 1, 'laptop': 1, 'chair': 1, 'bowl': 1}"
img/68230.png,"['person', 'tie']","{'person': 3, 'tie': 2}"
img/31907.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/31985.png,['person'],{'person': 1}
img/07314.png,"['person', 'dog', 'couch', 'knife', 'bottle', 'book', 'cup', 'chair']","{'person': 5, 'dog': 2, 'couch': 5, 'knife': 3, 'bottle': 3, 'book': 4, 'cup': 2, 'chair': 1}"
img/91275.png,"['cow', 'dog', 'sheep']","{'cow': 1, 'dog': 1, 'sheep': 1}"
img/95260.png,"['person', 'tie']","{'person': 3, 'tie': 1}"
img/21364.png,"['person', 'tie', 'cell phone', 'skateboard', 'chair', 'handbag', 'backpack', 'cup', 'knife', 'motorcycle']","{'person': 23, 'tie': 8, 'cell phone': 1, 'skateboard': 1, 'chair': 2, 'handbag': 3, 'backpack': 1, 'cup': 1, 'knife': 1, 'motorcycle': 1}"
img/35210.png,"['person', 'tie', 'handbag', 'baseball bat']","{'person': 1, 'tie': 2, 'handbag': 1, 'baseball bat': 1}"
img/07451.png,"['person', 'teddy bear', 'baseball bat', 'sheep', 'tie', 'dog', 'horse', 'cow']","{'person': 20, 'teddy bear': 1, 'baseball bat': 2, 'sheep': 1, 'tie': 1, 'dog': 2, 'horse': 1, 'cow': 1}"
img/29706.png,"['cat', 'bed']","{'cat': 1, 'bed': 1}"
img/97423.png,"['airplane', 'bird', 'kite', 'scissors', 'teddy bear']","{'airplane': 3, 'bird': 2, 'kite': 1, 'scissors': 1, 'teddy bear': 1}"
img/20974.png,"['person', 'tie', 'cell phone', 'handbag', 'dog', 'pizza', 'bird']","{'person': 11, 'tie': 20, 'cell phone': 2, 'handbag': 1, 'dog': 1, 'pizza': 1, 'bird': 1}"
img/93820.png,"['cat', 'dog', 'chair', 'couch', 'sink', 'bed']","{'cat': 1, 'dog': 1, 'chair': 1, 'couch': 1, 'sink': 1, 'bed': 1}"
img/68921.png,"['person', 'cell phone']","{'person': 1, 'cell phone': 2}"
img/10274.png,"['sheep', 'baseball bat', 'dog', 'cat', 'bear', 'person']","{'sheep': 1, 'baseball bat': 1, 'dog': 1, 'cat': 1, 'bear': 1, 'person': 1}"
img/45031.png,"['car', 'bus', 'traffic light', 'truck', 'person', 'chair', 'stop sign']","{'car': 7, 'bus': 2, 'traffic light': 4, 'truck': 1, 'person': 13, 'chair': 1, 'stop sign': 1}"
img/50193.png,"['person', 'sheep', 'cow', 'horse', 'elephant', 'cake', 'fire hydrant', 'bear', 'bird']","{'person': 2, 'sheep': 1, 'cow': 1, 'horse': 1, 'elephant': 1, 'cake': 1, 'fire hydrant': 1, 'bear': 1, 'bird': 1}"
img/72310.png,"['dog', 'cow', 'horse', 'book', 'bird', 'sheep']","{'dog': 2, 'cow': 1, 'horse': 2, 'book': 1, 'bird': 1, 'sheep': 1}"
img/49201.png,"['person', 'handbag', 'remote', 'backpack', 'cell phone']","{'person': 12, 'handbag': 2, 'remote': 2, 'backpack': 1, 'cell phone': 2}"
img/17524.png,"['person', 'bed', 'couch', 'dog', 'cat']","{'person': 4, 'bed': 2, 'couch': 1, 'dog': 1, 'cat': 1}"
img/56430.png,"['person', 'motorcycle', 'bicycle', 'chair', 'bench', 'backpack']","{'person': 1, 'motorcycle': 2, 'bicycle': 2, 'chair': 1, 'bench': 1, 'backpack': 1}"
img/17864.png,"['person', 'car', 'parking meter', 'microwave', 'truck', 'boat', 'oven', 'train', 'bus', 'chair']","{'person': 4, 'car': 9, 'parking meter': 3, 'microwave': 1, 'truck': 2, 'boat': 1, 'oven': 1, 'train': 1, 'bus': 1, 'chair': 1}"
img/74265.png,"['person', 'sports ball', 'mouse', 'bottle', 'bird', 'vase', 'cup', 'clock']","{'person': 4, 'sports ball': 1, 'mouse': 1, 'bottle': 1, 'bird': 1, 'vase': 1, 'cup': 1, 'clock': 1}"
img/68749.png,['traffic light'],{'traffic light': 3}
img/49023.png,"['bear', 'teddy bear']","{'bear': 1, 'teddy bear': 1}"
img/61054.png,"['person', 'tie', 'book', 'cell phone', 'mouse', 'remote', 'dining table', 'scissors', 'handbag', 'hair drier']","{'person': 2, 'tie': 3, 'book': 18, 'cell phone': 5, 'mouse': 3, 'remote': 2, 'dining table': 2, 'scissors': 1, 'handbag': 1, 'hair drier': 1}"
img/31805.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/10967.png,['person'],{'person': 2}
img/94175.png,"['clock', 'vase', 'person', 'bird', 'cake', 'sink', 'horse', 'mouse', 'scissors', 'airplane', 'cat']","{'clock': 2, 'vase': 2, 'person': 1, 'bird': 1, 'cake': 1, 'sink': 1, 'horse': 1, 'mouse': 2, 'scissors': 1, 'airplane': 1, 'cat': 1}"
img/54782.png,"['person', 'car', 'umbrella', 'cow']","{'person': 1, 'car': 1, 'umbrella': 1, 'cow': 1}"
img/13890.png,"['person', 'cup', 'cell phone', 'tv', 'clock', 'train', 'car', 'microwave', 'truck']","{'person': 4, 'cup': 1, 'cell phone': 4, 'tv': 1, 'clock': 1, 'train': 1, 'car': 1, 'microwave': 1, 'truck': 1}"
img/10234.png,"['person', 'cell phone']","{'person': 3, 'cell phone': 4}"
img/65948.png,"['person', 'donut', 'tie', 'handbag', 'bird', 'umbrella', 'bed', 'suitcase', 'cell phone']","{'person': 3, 'donut': 1, 'tie': 1, 'handbag': 1, 'bird': 1, 'umbrella': 1, 'bed': 1, 'suitcase': 1, 'cell phone': 1}"
img/86173.png,"['person', 'handbag', 'book', 'car', 'cell phone', 'backpack', 'surfboard']","{'person': 15, 'handbag': 8, 'book': 1, 'car': 1, 'cell phone': 1, 'backpack': 2, 'surfboard': 1}"
img/50839.png,"['person', 'backpack', 'cell phone', 'remote', 'tie', 'bed', 'handbag', 'scissors', 'dog']","{'person': 15, 'backpack': 3, 'cell phone': 4, 'remote': 1, 'tie': 4, 'bed': 2, 'handbag': 7, 'scissors': 1, 'dog': 1}"
img/31405.png,"['person', 'horse', 'bird', 'backpack', 'baseball bat', 'baseball glove', 'handbag']","{'person': 25, 'horse': 10, 'bird': 2, 'backpack': 3, 'baseball bat': 2, 'baseball glove': 1, 'handbag': 2}"
img/36421.png,"['person', 'tv', 'book', 'keyboard', 'laptop', 'microwave', 'oven', 'refrigerator', 'dining table']","{'person': 3, 'tv': 4, 'book': 2, 'keyboard': 1, 'laptop': 3, 'microwave': 1, 'oven': 1, 'refrigerator': 1, 'dining table': 2}"
img/79405.png,"['person', 'cell phone', 'tie']","{'person': 6, 'cell phone': 1, 'tie': 1}"
img/03869.png,"['person', 'cat', 'dog', 'teddy bear', 'sheep', 'bird', 'bed', 'dining table', 'bear', 'cow', 'broccoli', 'umbrella', 'boat', 'bench']","{'person': 5, 'cat': 3, 'dog': 4, 'teddy bear': 2, 'sheep': 3, 'bird': 2, 'bed': 1, 'dining table': 2, 'bear': 2, 'cow': 1, 'broccoli': 1, 'umbrella': 1, 'boat': 1, 'bench': 1}"
img/23817.png,"['dog', 'bear', 'person', 'cat']","{'dog': 1, 'bear': 1, 'person': 1, 'cat': 1}"
img/56280.png,"['person', 'tie', 'chair', 'couch', 'bench', 'bed']","{'person': 1, 'tie': 1, 'chair': 4, 'couch': 2, 'bench': 1, 'bed': 2}"
img/29384.png,"['parking meter', 'toilet', 'suitcase', 'chair', 'refrigerator', 'truck', 'fire hydrant', 'cup']","{'parking meter': 4, 'toilet': 4, 'suitcase': 2, 'chair': 2, 'refrigerator': 4, 'truck': 1, 'fire hydrant': 1, 'cup': 1}"
img/34127.png,"['person', 'potted plant', 'chair', 'couch', 'remote', 'bed', 'handbag', 'dining table', 'cell phone', 'backpack']","{'person': 2, 'potted plant': 1, 'chair': 6, 'couch': 9, 'remote': 1, 'bed': 3, 'handbag': 2, 'dining table': 2, 'cell phone': 2, 'backpack': 1}"
